"Group","Gender","Age","Wind.Direction","Height","Distance","Angle","Offset","Score.1","Score.2"
"N","M",65,"N",43.540325595066,51.2206581416809,15.3927907906473,41,34,61
"P","F",33,"W",46.8031875155866,91.8446721330061,36.993342936039,25,37,59
"P","F",25,"N",56.5203975243494,59.0868050792771,71.8190957792103,19,25,51
"E","F",44,"S",53.5580287268385,25.4670481896209,82.3049465380609,53,65,49
"N","F",31,"S",56.2602431569248,15.4170007523422,84.9081443436444,75,40,90
"N","F",84,"S",52.9583749771118,62.1427722660836,70.654328186065,76,52,85
"E","M",54,"S",56.0777330324054,23.6444050460746,7.20963219180703,37,49,46
"V","F",52,"E",51.0456347903237,44.2579964935154,76.8722460791469,39,87,52
"N","M",27,"S",61.7665029540658,76.4583097233428,25.7170073501766,35,51,57
"E","M",60,"W",46.908567073755,57.9880803637609,17.7743063867092,58,65,45
"N","F",39,"W",40.1398530080914,87.4759915876739,57.3077279888093,73,47,55
"E","F",90,"E",41.9506775001064,42.0635284786381,77.5534856878221,67,58,65
"P","M",90,"N",64,94.3878705418853,41.3609631545842,68,30,77
"N","M",107,"N",53.5150784216821,90.6818705623759,54.3467956408858,64,34,96
"N","M",80,"N",41.4543559197336,62.6720381094319,70.4471852630377,31,63,53
"V","F",68,"S",59.0796454530209,94.9842058473662,43.8528805412352,44,86,84
"P","F",53,"S",49.5074233422056,85.3981797851455,31.1062458530068,29,46,54
"P","F",85,"E",36.1663114782423,89.5554915244211,34.5171487890184,19,42,63
"E","M",41,"N",31.2393247410655,73.3616973501721,24.1729490086436,44,20,88
"E","M",105,"N",60.5945076849312,88.6618509861155,56.3032287545502,46,26,75
"N","M",107,"N",155.913761857897,45.8198747539114,13.621623609215,45,41,9
"P","F",88,"S",53.9970161197707,61.5546294778312,19.1174303740263,26,30,65
"N","M",32,"W",42.916280255653,28.8333549832622,8.60861502587795,63,69,59
"P","M",103,"N",62,94.5250404107401,41.7597543634474,55,66,29
"N","F",58,"S",35.1534017473459,88.3648131813972,33.436966817826,69,51,32
"V","M",33,"E",41.8083105059341,38.6589312622043,78.5830518975854,55,66,46
"N","M",40,"W",31.2366054086015,59.4232656137018,71.6933453828096,50,56,55
"N","M",21,"E",44.8459420464933,44.3930850864115,76.8298334628344,36,44,42
"V","F",55,"W",47.919065666385,76.5487211222953,25.7639510929585,44,69,47
"N","F",40,"N",42.6621629875153,34.5176955108486,10.2056600898504,76,52,56
"E","M",66,"W",50.7975052101538,72.6102935240812,23.8152382709086,34,68,42
"V","F",102,"N",43.0708392392844,62.0700728131943,70.6826506368816,38,80,1
"P","M",55,"S",32,94.7038403099887,47.6311962679029,42,58,75
"N","F",43,"E",38.6065904535353,55.471530994347,16.865157186985,74,63,49
"V","M",85,"N",46.7202863944694,94.1183449968256,40.6833925284445,41,83,75
"N","F",39,"N",43.807024627924,22.0457575711369,83.2110566273332,70,30,53
"N","M",67,"N",47.4026775248349,16.1431685513079,84.7257678210735,40,55,17
"N","M",84,"S",32.540477485396,30.1065876603866,8.96018525585532,32,54,72
"P","F",74,"W",41.9479117905721,54.1334648165298,73.6064800992608,17,46,38
"P","M",63,"W",44.5427846433595,50.2781742164878,74.923845268786,44,24,43
"N","F",106,"E",56.1714706383646,56.2200105876334,72.8675400465727,78,37,70
"V","F",61,"S",64.642639326863,81.3548219889895,61.550032030791,37,84,39
"V","M",36,"N",38.122403010726,60.5795712875383,18.7434089370072,44,76,70
"P","F",105,"N",38.7575105261058,24.9361535043975,7.55301173776388,21,32,56
"N","M",86,"W",61.0789474062622,24.6719997372449,7.48253732919693,34,54,32
"N","M",36,"E",52.2340216087177,84.8003688081437,59.3175634741783,67,56,47
"E","M",68,"S",61.9950467506424,83.7478493030402,60.0347269326448,38,46,3
"V","M",71,"N",31.2194793531671,92.5900098749592,52.0142570883036,59,68,83
"P","M",25,"W",34.8390260972083,95.0493472253925,44.8857393674552,55,56,63
"V","M",103,"N",57.5180064346641,40.074048988313,11.8410039320588,58,73,13
"P","M",76,"N",160.894979121862,50.2043273797948,15.0514866411686,34,26,65
"N","F",28,"N",29.7718788515776,51.027785584649,74.6722814813256,73,45,73
"P","F",72,"W",46.2318658474833,94.1112846868803,40.6670672446489,23,36,39
"N","M",58,"S",50.4740184480324,39.8569552306274,78.2244021072984,42,46,76
"N","M",104,"N",45.0801965259016,84.9833324529586,30.8108016103506,47,60,55
"V","F",82,"N",62.7275174893439,92.335603780619,37.6319660432637,45,85,85
"V","M",88,"S",50.8915270464495,88.7901858479815,33.8108855113387,46,86,61
"N","M",62,"E",44.813384831883,29.3954221891446,81.2366051971912,33,46,56
"V","F",37,"E",57.5377253647894,28.6264396721483,8.55180105194449,35,76,47
"P","F",70,"S",53.8457772582769,94.7252410384299,47.5485641509295,22,49,42
"V","M",97,"E",61.6025909818709,89.9851154939665,55.064675360918,62,85,67
"P","F",29,"S",60.9347058748826,90.1588132476514,54.8905882053077,19,37,45
"E","M",96,"W",30.107198975049,86.4330997661338,58.1277570314705,58,35,27
"N","M",103,"W",46.5759342471138,22.0348415467495,83.2139132916927,65,40,23
"E","M",93,"N",50.2498770700768,71.920240975073,66.5080259554088,59,43,11
"N","F",59,"N",43.2123064780608,91.9615115144697,52.8593746386468,76,31,48
"P","F",103,"S",45.0501617696136,94.4982630852373,41.6781423427165,27,41,51
"E","F",27,"W",43.5028234934434,63.3823633570858,70.166500210762,48,68,61
"P","F",89,"N",39.991117393598,51.2817278488439,15.4134246148169,25,69,24
"P","M",61,"W",46.7167530283332,70.6845230383109,67.0750886574388,45,28,45
"V","F",44,"E",44.7162007801235,94.5536333144038,48.1507671624422,43,89,50
"E","M",61,"W",61.3378600031137,24.4248090462102,7.41670824587345,56,53,45
"E","F",88,"N",32.2590620182455,95.0438483679247,45.3507600910962,65,39,57
"V","M",89,"S",159.406528056134,70.628413843945,67.1004914678633,64,83,9
"P","M",59,"N",72,84.8173211708343,30.6942816823721,55,40,63
"V","M",83,"N",59.8049244098365,39.0198850891558,11.5246015973389,49,75,21
"N","F",33,"E",62.0110384076834,62.3547726193014,70.5715573951602,75,48,46
"P","M",82,"E",38.688313732855,62.8907128437988,19.6388931013644,64,33,62
"V","M",78,"W",49.0216235062107,19.5363454475044,83.8622321933508,48,77,36
"V","M",36,"N",58.860461560078,93.9467087493435,49.6974274888635,68,77,76
"P","M",60,"S",31,94.9560838925799,46.3705189339817,68,37,65
"N","F",33,"E",62.4054021155462,83.5851274936382,29.8574292100966,75,70,46
"P","M",64,"N",78,91.1476104892856,53.8344660401344,33,29,16
"V","M",110,"W",63.1369299907237,75.299343307539,25.1250626705587,62,73,20
"P","F",82,"N",35.5966078443453,94.812662944575,47.1787017025054,23,52,39
"E","F",62,"W",50.6996780736372,57.1480605699905,72.5325042195618,58,49,44
"N","F",83,"N",38.3907121485099,85.5439893115248,31.2115913257003,69,21,46
"E","M",34,"S",62.63025106024,94.7493065523799,47.4523190967739,62,24,64
"N","F",61,"W",60.2756624519825,84.8577627540929,30.7225791923702,73,39,45
"E","M",64,"S",63.0265819337219,94.9817467430705,46.1683600209653,38,49,44
"V","F",34,"E",52.1448427019641,54.0891378654969,16.3780286721885,38,79,46
"N","F",106,"N",157.363270004513,42.8522784635725,12.6897163316607,76,59,55
"P","F",99,"E",42.7574233338237,34.6233446072909,79.7639627754688,16,58,68
"P","M",19,"S",22,23.5438533211595,82.8169662132859,48,35,30
"V","F",42,"W",60.2989805797115,94.3304099276924,48.7936527840793,35,70,54
"V","F",63,"E",63.5430749496445,92.4148513445644,52.2596813365817,33,75,56
"V","M",97,"N",52.215892390348,87.938026748233,33.0735812149942,70,72,50
"E","M",65,"E",41.2510574683547,95.037558782493,45.4988229647279,58,71,57
"P","F",30,"N",47.4388691242784,93.132896937334,38.8079033233225,26,33,55
"E","F",23,"W",64.9509062208235,74.6114120010035,65.2181047573686,53,36,63
"E","F",74,"N",42.3221432650462,89.4311931253656,34.3992388248444,64,17,69
"E","M",50,"S",50.4986919127405,51.6543524153751,15.5396376177669,32,64,44
"V","F",107,"E",48.4422385310754,25.3266468158301,82.3425636999309,33,61,71
"N","F",58,"E",48.7391159692779,77.6892189860584,26.3662773370743,75,57,54
"P","F",22,"S",40.3516776738688,92.2633116683819,52.4655051156878,23,27,39
"P","F",26,"S",38.854266975075,66.6400940344125,21.1630933359265,20,26,91
"E","M",96,"N",59.3579733287916,57.8726209172587,17.7319310978055,32,42,22
"V","F",27,"N",155.597969709197,70.2347805741267,67.2778901271522,38,64,34
"P","M",81,"W",62.7710431031883,15.6465152002182,5.14940783381462,45,61,35
"V","F",74,"N",42.9406264657155,20.7077468889958,83.5596299543977,44,69,97
"E","M",78,"N",53.0492760296911,51.0736861779754,15.3431917354465,41,32,94
"V","M",61,"W",35.0304807601497,51.1530000951686,15.369947720319,29,83,45
"P","F",42,"N",31.3191462419927,91.4780830174874,53.452120423317,24,44,65
"E","F",42,"E",47.362861758098,32.651491608002,9.67337876558304,61,68,49
"N","M",64,"N",32.7922271424904,70.1249980463567,22.6728855632246,42,21,80
"V","F",103,"S",39.9366863369942,60.3109129767588,71.3587127998471,41,71,99
"V","M",33,"E",30.95907745976,84.6765948129849,59.4037531130016,71,67,46
"P","F",63,"N",49.6473465338349,27.4559661857002,81.7679299972951,17,22,19
"P","F",98,"E",55.3512914553285,95.0048048233006,44.049261584878,17,55,68
"E","F",91,"E",50.2931418642402,39.404829983967,78.3602068386972,51,61,65
"E","M",86,"N",54.6074856845662,94.956948194501,43.6358020268381,57,65,8
"P","F",102,"E",36.06961103715,95.0220441144984,44.2522582598031,26,49,69
"V","M",52,"S",29.819846865721,53.0800535072839,16.0276178084314,38,84,13
"V","M",35,"E",51.6381742656231,42.6479785304416,12.6265474595129,63,62,47
"P","M",76,"W",50.504921820946,93.1600456259544,51.1480962485075,44,39,37
"N","M",76,"N",56.08346094843,94.1262716234999,40.701794847846,38,41,4
"V","M",101,"W",42.5769129050896,80.9325750333996,28.1967711634934,41,77,25
"V","M",63,"S",39.1846476513892,95.0442304219434,44.6603066660464,43,66,86
"V","M",107,"E",38.8324325447902,71.6616054615981,23.3720576390624,29,83,71
"N","F",103,"E",45.1517519950867,94.0500863458979,49.4719428755343,77,41,69
"V","F",101,"N",31.5122369937599,69.8458746625841,22.5482181832194,36,81,34
"V","M",77,"W",32.5931784585118,72.1614013418469,23.6043936014175,54,67,37
"E","M",94,"S",35.6567171541974,84.4260074528994,30.4233113862574,44,71,43
"N","F",52,"E",33.8224305668846,62.4151238951726,70.5479455552995,76,53,52
"P","F",23,"E",37.7953172270209,82.6110441873925,29.2272666841745,26,45,43
"E","F",54,"E",33.9974330542609,72.6464538951042,66.1676857993007,50,65,53
"E","F",107,"S",46.2546352790669,65.3194874312423,69.3846314586699,64,20,77
"P","F",42,"S",52.2361086690798,74.1272679210617,24.5438360981643,25,48,86
"E","M",92,"S",63.4453183887526,56.1021649454831,72.9097957909107,56,49,43
"V","M",24,"W",64.4293812718242,90.0728518143296,15.1654293946922,35,74,63
"V","M",95,"N",55.2007798580453,94.1533597385282,49.2347143031657,46,89,55
"P","M",40,"W",31.9881740622222,79.5895780718285,62.5843236595392,63,69,55
"P","F",82,"S",33.7692557815462,86.8674389260959,57.7926237136126,17,29,63
"E","F",37,"N",40.8273552134633,89.7071527808154,34.6628367342055,63,27,46
"V","M",96,"W",49.8721668962389,62.7626550700375,19.5884495042264,53,62,27
"P","F",52,"E",62.726690530777,94.0100096598207,49.5606805197895,16,67,52
"N","M",72,"E",41.6362107386813,54.5803736365016,73.449824731797,47,27,59
"V","F",44,"S",43.3557130461559,63.0282454935764,19.6931809559464,34,88,26
"V","F",101,"N",54.5599421299994,40.3115395766263,11.9127032160759,41,68,4
"V","F",40,"N",30.0679256180301,94.3394204228368,48.7698264606297,36,61,9
"E","F",105,"S",62.8844635300338,57.904201626934,17.7435151301324,64,67,16
"V","F",57,"E",55.4672280205414,64.9923146053612,69.5184360817075,32,89,54
"V","M",87,"S",53.5426408601925,32.8657411038876,12.7817201986909,63,86,56
"E","M",79,"E",50.7374013904482,89.9557098064597,55.0938498042524,44,52,61
"E","M",91,"N",32.4093797840178,77.972614823153,63.4810092672706,52,63,40
"E","F",37,"W",32.9928141739219,77.4677288217567,63.7522111646831,60,51,57
"P","F",90,"W",60.4060016330332,44.8318609887948,76.691683139652,21,26,30
"V","M",106,"E",39.3793547106907,25.8612980894813,82.1991134062409,30,86,70
"P","F",55,"N",39.5776412868872,29.7083116019219,8.84984415024519,21,24,25
"N","F",101,"S",33.8815378118306,46.4410699332861,76.1797787249088,71,54,87
"N","F",92,"E",60.1106010610238,93.5000916153429,50.5675998143852,73,55,66
"V","F",40,"N",44.0812294622883,51.1645289724913,74.6261610835791,37,90,80
"P","M",105,"N",78,49.3203934742101,14.7577757015824,55,50,69
"N","M",109,"E",52.9837226150557,45.4867913424722,76.4843480661511,67,26,71
"N","F",35,"N",64.58374442067,53.8419540067765,16.2917969934642,71,27,21
"E","M",60,"S",29.1734270332381,72.3708052426856,66.2975091300905,61,15,0
"E","F",34,"N",55.9192514522001,72.7866529768472,23.8986507430673,58,22,18
"E","F",108,"N",38.6959366630763,25.5180432144445,82.2912742570043,64,30,79
"V","M",109,"E",38.0114804832265,48.277301930524,14.4148081354797,31,85,71
"N","F",98,"W",57.8361926572397,55.0038932938719,73.3005677349865,70,60,26
"E","F",90,"S",29.5886480845511,69.291068931012,22.3024534061551,58,22,53
"V","F",42,"N",56.2610472496599,88.301416033511,33.3822687529027,39,80,9
"P","F",99,"W",34.4405416613445,62.0610393911899,19.3138322792947,18,58,25
"V","M",26,"S",45.2171211838722,29.1027638447397,8.68272142484784,54,68,69
"V","M",97,"N",30.3332300866023,23.7920324602704,82.7512827701867,45,90,66
"V","M",58,"E",44.8095409832895,32.7616798601701,80.2954161725938,56,89,54
"P","F",87,"W",32.6186357066035,17.2114917598499,5.54407313466072,27,48,31
"P","M",58,"W",33.6764580886811,50.2898184175685,74.9199537374079,65,49,46
"V","M",92,"N",55.1997046861798,87.4335260162354,32.6578170619905,56,63,30
"E","F",45,"N",50.2234100960195,87.088469092072,57.6186615042388,64,69,26
"V","F",47,"E",50.8033904964104,66.3948906965306,68.9395527541637,40,64,51
"E","F",66,"S",41.7205691123381,18.0408125008081,5.7548251375556,60,31,58
"P","M",39,"N",78,63.7819169677213,70.0072321668267,54,28,7
"P","M",96,"N",62,57.3579306058678,17.5438278727233,67,44,81
"E","F",72,"S",32.6317608114332,90.4838991042859,35.4437445662916,48,27,55
"V","M",26,"E",49.0126947760582,94.3440211453792,48.7576025724411,39,86,44
"N","F",81,"N",33.8632559925318,50.6973686806687,15.2165712788701,77,62,1
"P","F",34,"E",63.9189677005634,81.4439633418013,61.4960823580623,23,71,46
"V","F",83,"S",62.7244063280523,86.1351752427771,58.3527710661292,36,65,56
"V","F",65,"S",42.8679644009098,94.2918804063987,48.8938916102052,41,62,19
"P","F",42,"S",34.830693680793,90.1769576646681,54.8722260259092,21,53,24
"E","M",56,"N",46.6349408086389,94.9489279569016,43.5782261565328,45,59,55
"P","F",44,"S",49.6711529996246,51.2150646604115,15.3909016214311,27,55,83
"P","F",67,"N",47.5407487517223,94.7515976509932,47.4429586529732,25,35,78
"V","M",60,"W",63.4759322088212,70.5509354900028,67.1355210058391,52,78,45
"E","M",20,"S",52.0302252974361,70.3327736219575,22.7661400660872,37,17,36
"N","M",28,"S",52.7062243381515,72.8023689455498,66.0939000919461,59,53,29
"V","F",103,"N",53.8910219250247,67.6791526356634,68.3969431184232,35,69,54
"P","M",41,"N",62,17.7292366193068,84.3244868703187,37,66,27
"P","F",23,"W",44.8172883428633,40.6291675220749,12.0088398270309,24,61,63
"P","F",52,"S",46.666395559907,76.2943900734777,25.6321865320206,21,41,55
"N","M",56,"N",51.4486063858494,95.0457537284716,44.7085803188384,44,44,17
"N","M",62,"N",46.6699998788536,94.7316079569011,42.4765418842435,42,47,96
"E","F",87,"W",33.2317008702084,68.5001113328395,68.0433889292181,54,67,31
"P","M",99,"W",60.2137559112161,88.7074273003546,33.7371649220586,42,67,25
"N","F",106,"W",56.3528584763408,48.1757745535008,14.3816311843693,72,23,22
"P","M",99,"S",38,24.2233147929729,7.36313370987773,47,65,12
"E","F",82,"S",33.9764818921685,78.3215679167423,26.70878238976,53,20,23
"N","M",106,"W",56.6022954070941,62.4243525989618,19.4556670077145,41,54,22
"V","F",49,"N",51.3533114725724,89.9513783354259,34.901859909296,34,69,76
"E","F",102,"W",36.0682580303401,84.3944609850971,30.4016857035458,63,63,24
"P","F",104,"E",54.4086217042059,62.2059289237876,19.3703019618988,23,72,70
"E","F",89,"S",156.790228342405,81.9506811790719,61.1859932169318,53,24,15
"N","M",57,"N",30.0512296715751,95.0487480485389,45.1582372561097,43,42,54
"E","M",20,"E",51.5543321752921,87.6034080947545,57.2037632763386,49,49,42
"N","M",34,"E",52.9411878427491,15.7455367675697,84.8257362097502,60,31,46
"V","F",53,"E",151.448613687418,26.6873414689961,8.02361333742738,37,86,53
"P","M",27,"W",37.9021756546572,70.2562265719982,22.73173853755,40,23,61
"N","F",56,"N",52.0492447242141,88.5378657844591,33.5876083001494,74,53,55
"E","F",104,"S",32.323261462152,72.8904924196707,23.9479181170464,60,53,92
"P","F",23,"S",40.2455369718373,33.8455137603155,10.0130063481629,24,67,79
"P","F",95,"E",41.8507214859128,86.7450294387731,57.8879560530186,16,33,67
"N","F",59,"S",53.5390139101073,94.9379390278755,46.497070286423,71,39,93
"P","F",94,"S",49.9347504768521,80.7610775846955,61.9049829430878,19,41,17
"N","F",47,"S",42.2365444200113,57.2684225814435,17.5112468749285,78,28,61
"P","M",49,"E",32.7817516578361,90.8420450078461,54.1738268919289,49,48,51
"E","F",53,"S",64.4330298220739,17.5825945315814,84.3617594800889,66,44,39
"E","F",103,"N",40.5193852484226,53.2900176685577,16.1001791246235,65,50,5
"P","M",43,"W",62.4907427728176,95.0332512479405,45.5787702836096,52,69,53
"P","M",19,"W",55.2539975922555,63.2032850496812,19.762442689389,46,65,65
"V","F",105,"N",30.6723322169855,81.6772914160468,61.3540261611342,37,88,2
"N","F",83,"S",48.2518400046974,42.2070170143249,77.5093780271709,73,52,10
"N","F",54,"S",53.4715404110029,77.2223169190599,63.8826285675168,75,66,60
"N","M",41,"W",50.2322229379788,92.7341562546126,51.8056502193213,45,25,55
"E","M",81,"W",57.2747358269989,66.4468515827123,68.9178378693759,38,59,35
"N","M",105,"W",36.7839310411364,80.2689604518308,62.1936264634132,56,38,23
"N","F",99,"S",53.1402013059705,42.797635467628,77.327191196382,75,46,45
"P","F",33,"W",37.4299482824281,93.6720253541101,50.2497136034071,24,40,59
"E","M",64,"W",29.7566293952987,54.2870717296609,16.4472669363022,39,18,43
"E","F",72,"W",44.4451512712985,95.0406402927166,44.5673406124115,60,16,39
"N","F",44,"W",63.5065998742357,94.9328604131003,46.5306180901825,76,26,53
"N","M",53,"E",55.7181851267815,89.0628048691216,34.0572442859411,68,48,53
"N","F",41,"W",49.4309798404574,94.2147336959093,40.9127850458026,71,21,55
"V","F",81,"E",44.9871593201533,63.2284867856879,70.2275695279241,45,86,62
"P","F",33,"W",31.1047922363505,93.6734064936522,39.7529179416597,16,69,59
"N","M",61,"E",44.8253901479766,59.8890341707842,71.5182826854289,44,52,55
"P","M",25,"E",32.6409041769803,86.8930650822125,32.2274239733815,34,60,43
"E","M",18,"N",45.6951400991529,44.2043217244138,76.8890822306275,62,46,99
"V","M",49,"S",33.837411634624,72.5041917367675,23.7652133218944,53,82,84
"N","F",93,"S",33.4848876884207,94.8319764283111,42.9118258133531,70,32,73
"N","F",33,"W",46.5859351148829,83.2294489571656,60.3756632655859,76,30,59
"E","F",68,"E",34.8752304119989,80.9639645926171,61.7845377698541,50,36,58
"P","F",82,"N",53.6412098286673,87.4948765914407,57.2923743911088,28,26,27
"V","M",91,"W",39.1841054260731,60.346750869557,71.345113068819,36,85,29
"P","F",96,"S",43.2473490275443,85.1403936090961,59.0780725888908,24,52,26
